sasdate,CPIAUCSL_MOM,TOTRESNS_MOM,OILPRICEx_MOM,DDURRG3M086SBEA_YOY,DPCERA3M086SBEA_YOY,OILPRICEx_YOY,S&P PE ratio_MOM,AMDMUOx_YOY,ACOGNO_MOM,CES3000000008_YOY,CES0600000007,W875RX1_MOM,IPB51222S,TWEXAFEGSMTHx_MOM,IPNMAT_MOM,RPI_YOY,BUSINVx_MOM,WPSFD49207_MOM,ANDENOx_MOM,CLAIMSx_MOM,WPSID62_MOM,PERMITNE,CUSR0000SAD_YOY,CPITRNSL_MOM,UEMP15T26_MOM,EXSZUSx_MOM
1980-04-01,0.9987515605493276,4.176334106728532,3.9473684210526314,8.204266030487748,-0.7575757575757441,149.21135646687696,-2.7310800806147117,10.76628847648171,,8.398133748055988,39.5,-0.20043905698196046,62.4733,0.8863868281636402,-1.6855108011466045,0.12224112684740952,1.4336378329274724,0.8187134502924011,-0.10703151214265068,22.118487782388197,-2.7533039647577096,89,9.005376344086006,0.48899755501223185,20.119760479041915,-0.16437113869522774
1980-05-01,0.9888751545117394,-2.0044543429844066,0.0,8.427034668713887,-1.5197748481706568,118.23204419889501,3.731252705001436,8.593106247288171,,7.668711656441718,39.1,-0.42081101759755163,60.3531,-4.412330460427247,-2.9359781463865118,0.15834128495755606,0.6272249568812407,0.4640371229698277,-13.369980438651611,16.243511090136856,1.359003397508497,105,9.358288770053475,0.7299270072992631,1.794616151545364,-5.58078800953787
1980-06-01,0.9791921664626647,-1.1363636363636365,0.0,8.839536598799496,-1.3119791974469461,106.80628272251307,5.626221618770706,6.609233563660986,,8.231707317073171,39.2,0.16135228582404218,61.4673,-2.3699950784610246,-1.2805696044949992,0.4519088019672099,0.4927560769155946,0.8083140877598186,6.124973125861631,-1.4290354011042548,0.6703910614525076,120,9.163346613545825,-0.12077294685989652,-3.330068560235064,-1.7557573206662327
1980-07-01,0.12121212121211432,-1.3793103448275894,0.0,8.661658888496358,-0.3667662456742147,81.60919540229885,5.115755376190736,7.293453165576694,,8.649468892261005,39.0,-0.3394446149125464,64.0103,-0.184536317584762,-1.8972117762645264,0.4388888907641923,0.7543690512193852,1.603665521191301,10.595388915663284,-7.8665568369028005,4.994450610432852,118,8.994708994709011,0.4836759371221178,12.563323201621074,-1.5974049819450404
1980-08-01,0.726392251815991,-5.827505827505828,-3.79746835443038,9.260613917310978,-1.31675201170445,43.39622641509434,3.0079689916876653,7.5334850931266475,,9.200603318250382,39.2,0.3521465545442335,65.4075,1.2749984859896328,1.6704206364737646,0.48957061086710746,0.5407428990552373,1.1273957158962795,-9.255016973607058,-5.552078676799285,4.651162790697681,122,9.855453350854141,0.7220216606498299,10.891089108910892,2.7615375046647594
1980-09-01,0.8413461538461573,1.980198019801991,-5.263157894736842,9.717281925579169,-1.538281911322575,26.31578947368421,2.3987950056368375,7.51735256178079,,9.44527736131934,39.4,0.3336529242569441,64.592,-1.0658836273531187,1.8084058477869516,0.9291842868125517,0.6578130697294795,0.44593088071347986,6.780773515796996,-8.604695191215448,1.41414141414142,136,10.994764397905747,1.075268817204291,9.009740259740258,-0.7928822176491884
1980-10-01,0.9535160905840251,1.2135922330097086,0.0,9.287290642198471,0.032218382051419595,24.137931034482758,2.946252264216426,8.040003369385085,,9.98509687034277,39.6,1.1562571668832657,63.4557,0.30827925463166794,0.9304636007087835,1.7987842845753548,0.6021372893379464,0.7769145394006691,4.5108515836537295,-9.269808389435525,1.7928286852589612,135,11.443433029908968,0.8274231678487032,-7.2226358897989575,1.391007260081748
1980-11-01,1.0625737898465069,-1.1990407673860912,0.0,9.252491090261103,-0.49957638259954823,16.129032258064516,4.405418760259768,7.6664222558880235,,10.830860534124621,39.7,0.4704415348863676,62.5029,2.3490762155258937,1.8113280542210706,1.7163313775853541,0.5556349919298876,0.6607929515418596,-8.958060015663976,-5.799086757990867,1.2720156555772966,127,11.168164313222064,0.9378663540445453,-4.012841091492777,3.857031108971662
1980-12-01,0.9345794392523498,-1.2135922330097086,2.7777777777777777,8.825707628113658,0.5039997655814957,13.846153846153847,-1.5514181105186815,8.197486622050002,,10.588235294117645,39.8,0.4080634848997671,63.2005,1.0175158468432,1.5013245566673445,1.9499261106028756,3.3864906071518273,0.4376367614879556,10.435819730209948,-0.6301502666020359,-0.772946859903379,114,10.559796437659049,0.8130081300813042,5.2675585284280935,3.4414831981460092
1981-01-01,0.9259259259259226,2.2113022113022076,2.7027027027027026,8.198743330085895,-0.2703409784599387,16.923076923076923,-0.1763447045618518,6.981459739483508,,11.143695014662754,40.0,-0.2734338421200555,62.7168,-0.6123088739046856,-0.9128238421768431,1.4777935275236818,0.6150278950300078,1.0893246187363834,7.316743898216442,0.7317073170731708,0.6815968841285325,111,9.685534591194973,1.9585253456221232,-10.563939634630659,2.0723647361935655
1981-02-01,0.9174311926605472,-4.086538461538469,0.0,7.413914886102764,0.3165855660432787,2.7027027027027026,-3.4076149705799805,6.099188505430755,,10.755813953488376,39.4,-0.292963248136105,61.205,3.220680189435109,-0.46749141238601793,1.6575436244566095,0.9354555273142939,0.8620689655172384,-14.428277902412932,3.8135593220338984,0.7736943907156646,120,9.1136079900125,2.4858757062146926,-2.3978685612788633,6.573748902546088
1981-03-01,0.6818181818181753,-0.5012531328320695,0.0,6.486902119777019,1.4363399929069753,0.0,4.25508991839971,5.454448773681839,,10.503597122302152,39.8,0.28817358220481387,60.0977,0.34907533894927306,0.5683094505621258,2.521352595489161,0.5475582366365324,1.1752136752136844,12.196197551287636,-4.956268221574344,-0.38387715930902655,126,8.16831683168318,1.2127894156560026,-3.6396724294813465,-1.045206466893213
1981-04-01,0.5643340857787811,1.511335012594444,0.0,6.70983646401167,2.3768896871725698,-3.79746835443038,1.4681602666603562,5.980715062164427,,11.334289813486372,39.8,-0.08263531532886123,60.2268,2.073292094974622,0.2032967032966963,2.453798111424524,0.19820269511091343,1.0559662090813093,3.3497838117419105,0.6748466257668712,0.3853564547206221,129,7.8914919852034595,-0.10893246187363215,3.777148253068933,2.7108590457359925
1981-05-01,0.673400673400683,0.49627791563276147,0.0,7.035540358512068,2.9270200348956323,-3.79746835443038,-1.7403278128799426,7.568315278259331,,11.253561253561255,39.8,0.3195368595165595,61.7949,3.218250907205024,0.6102023835918992,3.07977009270619,0.743230285442511,0.31347962382444844,-8.329107487294802,1.4990859232175504,-0.38387715930902655,111,8.190709046454772,0.5452562704471101,-2.4567788898999092,4.670719351570407
1981-06-01,0.8918617614269757,-0.2469135802469171,-5.263157894736842,6.8367784544129035,3.1409066411162327,-8.860759493670885,0.46306274927177965,7.95871043014226,,10.563380281690142,39.6,0.6314172225136742,63.084,2.141713406833503,-0.34134221778842,3.3988018210369932,0.7129648982815122,0.5208333333333333,1.645692149149779,3.9865513928914504,1.0597302504817039,109,8.637469586374689,0.5422993492407809,5.130597014925374,0.3871842028845227
1981-07-01,1.1049723756906076,1.4851485148514887,0.0,7.048929271151497,2.0513581712928466,-8.860759493670885,-2.7773411797347647,7.057877411822703,,10.195530726256976,39.7,1.0594127613621656,64.4068,2.4351871535405847,0.1660841239270402,4.175557380095936,0.85555829355518,0.20725388601036562,1.9092970703972252,-0.5196304849884527,0.09532888465204414,118,9.466019417475724,0.8629989212513454,-4.17036379769299,1.1522514704464495
1981-08-01,0.7650273224043747,0.0,0.0,6.468015864944579,2.5767234988880645,-5.263157894736842,0.34366995781076,6.296221673757817,,10.082872928176789,39.7,0.49743910976823025,61.6042,1.55966130674059,-0.6777150439683931,4.351517421916254,0.6005667762050945,0.1034126163391875,-0.916737133546394,4.515380150899594,-0.9523809523809524,115,8.851674641148332,0.42780748663102214,-0.2777777777777778,3.4173776273771446
1981-09-01,0.9761388286333963,-0.9756097560975575,0.0,5.991785861266725,1.8824854737341339,0.0,-9.043028056244468,5.042320955564722,,9.999999999999993,39.4,-0.09716213243382309,59.5651,-2.675839675871624,-0.3728369185028657,3.749908167422472,0.7574203039208218,0.41322314049587366,-4.747361338614645,5.11994669035984,-1.2499999999999973,95,8.136792452830194,0.7454739084131934,6.499535747446611,-6.7978615540602805
1981-10-01,0.3222341568206352,0.2463054187192153,-2.7777777777777777,6.270895303531773,0.08784001405440557,-2.7777777777777777,1.576653526904424,3.16006868537604,,9.214092140921418,39.5,-0.3504908707220913,62.8167,-0.6075145715433592,-1.658736222677759,2.4700618007929624,0.41659722508142005,0.41152263374484715,0.49981138371664935,4.131008980454305,-1.4605647517039921,105,6.6511085180863505,0.9513742071881668,1.918047079337402,-6.814023636453539
1981-11-01,0.4282655246252585,0.4914004914004809,2.857142857142857,5.968261365243946,0.17617006283399575,0.0,2.7471449550900715,2.139660989452133,,8.165997322623832,39.5,0.05708603417796781,62.7659,-2.044327043624417,-1.4235044726166464,2.341282934664236,0.9827783384798578,0.30737704918033953,-1.9236182856007071,3.845373376623377,-1.4822134387351777,87,5.658198614318714,0.7329842931937203,2.8229255774165956,-5.232157070841073
1981-12-01,0.3198294243070332,2.444987775061125,-2.7777777777777777,5.967932013212278,0.0845505699874733,-5.405405405405405,0.8662271676729193,-0.15704214757444854,,7.579787234042558,39.2,-0.05889389896015125,63.3336,-0.049850475042435685,-3.1723308508835038,1.7834395741885591,-0.3432724066400787,0.408580183861074,-11.418867207464421,7.669760625305325,-0.902708124373125,90,5.7537399309551205,0.20790020790021085,0.08319467554076539,1.6406293745450404
1982-01-01,0.3188097768331683,3.102625298329366,-3.2857142857142816,5.873314829500396,-0.11950565465779649,-10.921052631578943,-5.155132385628711,-0.22719003378587638,,8.970976253298149,37.2,-0.20072555844061185,64.9206,1.5930720563980743,-0.12203412355220408,1.8847212290695403,7.044834081724637,0.6103763987792559,15.726089551759756,-2.867513611615245,0.9109311740890746,72,5.619266055045862,0.3112033195020717,1.6625103906899419,1.5976200969590202
1982-02-01,0.3177966101694885,-4.39814814814816,-6.76514032496308,5.545098103684946,1.0402664952369867,-16.947368421052637,-2.2781354477189097,-0.7800030707568815,,7.742782152230982,39.5,0.36904454367642175,64.9892,3.0647825739753443,2.9183240299227444,2.6023923796221182,-0.6401478788404285,-0.10111223458039284,-2.398618686853889,-0.27092675635276536,0.30090270812437026,87,6.064073226544619,-0.5170630816959669,20.932134096484056,2.5322633120052034
1982-03-01,0.0,-5.084745762711851,-9.759188846641313,5.4369410027078064,0.6351611211467758,-25.052631578947366,-2.720335005792456,-0.7240942299626754,,7.291666666666674,39.2,-0.08089127477294622,63.2119,1.7160704528840922,-0.9738657397911301,2.2092017107963104,0.15331610077602686,0.0,1.5682524556279116,4.2622950819672125,-0.29999999999999716,95,6.178489702517152,-0.4158004158004217,8.654496281271129,-0.12163520016922992
1982-04-01,0.3167898627243898,1.0204081632653024,17.45084269662922,4.788748434119121,1.0555864206555872,-11.973684210526308,4.950238867123032,-1.4333604761619978,,6.7010309278350455,39.0,0.5777368905243724,64.8635,1.177065534729515,-1.0704390846471628,3.11204987839673,0.326803006850655,0.2024291497975737,-2.0289036469896993,5.480682839173405,0.5015045135406219,98,6.6285714285714255,-1.3569937369519804,-1.3690105787181084,3.907656465106421
1982-05-01,0.9473684210526375,-0.2525252525252561,7.414050822122562,4.43046143917393,1.3122899313166683,-5.447368421052632,-0.2715217903669484,-3.129008794606753,,6.658130601792579,39.1,0.031099078003818375,61.5551,-1.860198264814345,-1.3278143090264543,2.7998310915093803,-0.7972020683194146,0.0,-14.078416279346792,-0.545144804088586,1.6966067864271486,114,7.005649717514127,0.6349206349206289,4.6687697160883275,-0.6318793314308992
1982-06-01,1.1470281543274186,0.25316455696202894,-2.3935430002783176,4.197140356933534,0.08418730223240445,-2.5833333333333326,-6.178421762380737,-4.337714511500891,,6.624203821656045,39.0,-0.4187926336387511,60.8147,4.8942076203114,0.29886908145339675,1.8937313862924636,0.44760126330057126,0.8080808080808052,0.5871826044041792,2.689277149708804,-0.09813542688911533,101,7.390817469204937,2.208201892744489,0.48221820373719104,6.610256410256412
1982-07-01,0.5154639175257731,1.0101010101010066,-2.594810379241528,3.924969230031479,0.8785198976029777,-5.1111111111111205,0.23267046395400928,-5.511718162490884,,6.463878326996207,39.1,-0.3672959670902814,61.719,1.1418236427420327,-0.3251607212003144,0.3939380448465375,0.3819486238891059,0.4008016032064185,5.28715185455999,-3.919933277731443,-1.0805500982318215,97,6.762749445676268,0.9259259259259172,4.319136172765447,0.8225503872240183
1982-08-01,0.20512820512820804,0.5000000000000071,-0.6147540983606375,3.2102715955041883,0.3150835404983574,-5.694444444444437,1.2114843685014742,-6.715348880001211,,5.771643663739021,38.9,0.2119737521197375,61.4808,0.2640206067167315,0.8484845366394526,0.2130183866556951,-0.20738708547447077,0.3992015968063787,-8.997782252137245,9.288194444444445,-0.8937437934458845,109,5.824175824175821,0.10193679918451432,5.23289246693502,0.7585877862595325
1982-09-01,0.0,-0.4975124378109523,4.948453608247422,2.8170241764859756,1.8855297232810642,-1.0277777777777708,12.759713669346716,-7.286237973461771,,5.23038605230386,39.0,-0.2004892673864594,61.4489,0.7640986764354638,0.4215658012556419,0.3196138626799893,-0.06698270096234057,0.09940357852883552,5.616804003115706,4.964257347100873,-0.6012024048096136,113,4.907306434023991,-0.20366598778004363,2.2404371584699456,1.4157867323263431
1982-10-01,0.4094165813715368,1.5000000000000036,0.140331181588541,2.735967326084739,2.884474738905295,1.942857142857142,9.57218194709837,-6.625939723582268,,4.7146401985111535,38.7,-0.19167680342070378,62.5362,1.6774717327631699,0.32605644447322896,0.6407354742447386,-0.1856148361630062,0.2979145978152901,7.631029542082107,-1.2637154748391979,-0.5040322580645161,127,5.689277899343532,0.20408163265306412,3.6344200962052375,1.48940143804278
1982-11-01,-0.10193679918449983,1.4778325123152742,-4.2881165919282545,2.14934702884382,3.9099595521425523,-5.138888888888893,5.943118369376707,-6.525731829760669,,4.7029702970297125,38.9,0.08309635483990103,63.3579,0.010777618865271378,-0.32145181261347233,0.9142073190803911,-0.7438400751153371,0.39603960396040166,-9.26956253762312,-8.913243408951564,0.5065856129685917,133,5.792349726775954,0.0,10.72717895822589,0.8924874637714331
1982-12-01,-0.3061224489795889,1.6990291262135817,-7.1156661786237185,1.9689078591847202,3.714169191330688,-9.371428571428575,3.1492893032514258,-4.419666533380885,,4.944375772558719,38.9,0.5904167973578849,61.531,-3.394334050674798,-1.2458799845042852,1.500724091623861,-0.4406279766893134,0.3944773175542322,1.9578058877820732,-11.863693731594447,-0.4032258064516186,114,5.87595212187159,-0.5091649694501018,-2.282254308337215,-6.5204505038529845
1983-01-01,0.20470829068577567,0.0,-1.6708701134930566,2.0520262784201706,4.003852102606005,-7.8581979320531765,5.3095588266154135,-3.4099017981624007,,3.1476997578692467,39.4,0.11555604468167395,60.6329,-1.4891616806262757,3.1925155561500382,1.615758161079645,-0.7945496757699391,-0.7858546168958714,5.716492865246794,-4.343675417661098,0.0,148,6.080347448425634,-0.10235414534289511,-4.623450905624404,-4.009560509243454
1983-02-01,0.10214504596526487,-5.011933174224347,-7.181789034947104,2.1440309027047766,3.0423968997628537,-8.26996197718631,3.5536417184334055,-3.3901274593540762,,4.628501827040182,39.0,0.005496317467300243,59.778,1.2664409650083213,0.992362225922564,1.2615697880721397,-0.13699834083530693,0.09900990099009338,-15.637559345213381,-2.4451097804391217,1.2145748987854281,184,5.609492988133768,-0.7172131147540868,-3.798100949525238,2.5458610701763207
1983-03-01,0.10204081632652481,-4.5226130653266265,-0.44905008635578236,2.267774872369558,4.24145917776492,1.1938202247191005,5.373646489065352,-3.516111031621995,,4.247572815533976,39.3,0.39754511312631347,61.5883,0.9917926955602739,0.5649829073541646,1.8200435708768434,-0.645479004737083,-0.09891196834816451,9.886778418283173,-1.7391304347826086,0.5,143,6.034482758620699,-0.41279669762642485,-3.0649350649350646,2.3934588701684953
1983-04-01,0.7135575942915422,1.8421052631579022,6.21096460791117,2.126982401937579,4.820601851851842,-8.490284005979083,4.943929111018475,-2.7008470993841422,,3.9855072463768124,39.4,0.16422758293492937,65.8637,0.4248884552496117,1.4188801130980704,1.195168976914602,0.092051690831701,0.09900990099009338,7.5164686529399045,3.279541905257678,0.6965174129353262,157,5.359056806002144,1.3471502590673545,-11.039657020364416,-0.3678071915985119
1983-05-01,0.4048582995951474,-1.0335917312661644,-1.9928128062724582,1.5859160152025442,5.126355873528736,-16.504313943779568,5.164894919627876,-1.180871478807105,,3.7214885954381813,39.7,0.4609050499162024,63.4405,-0.35761142842939264,1.3093667945258485,1.7178848449762407,0.3165788241343651,0.29673590504452163,-1.686216994928643,-5.64516129032258,-0.29644268774703275,155,4.012671594508973,0.817995910020447,7.710843373493977,-0.07286151454801851
1983-06-01,0.2016129032258093,0.2610966057441291,3.3333333333333335,1.5178481997703959,6.717716672467811,-11.605360707157116,2.5982654918632275,1.1223578764235307,,3.464755077658315,39.8,0.27926375918033614,60.6248,1.879531575299639,0.25368736495985356,2.1998607190867223,0.25211122532462454,0.19723865877710908,7.66485566750526,-5.0747863247863245,-0.39643211100099673,183,3.23253388946819,0.40567951318459,-11.353467561521253,2.678397822282711
1983-07-01,0.40241448692152054,1.3020833333333335,2.1290322580645165,1.5972868425707527,6.8170021339177715,-7.318501170960177,1.194304258208965,2.7526824033970705,,3.690476190476196,39.9,0.587714063545453,63.0715,0.7290053493747625,0.7941623231571139,2.480673612608485,0.37281934561855257,0.0,-7.307178553604382,-8.159819921215531,-0.9950248756218906,187,3.530633437175499,0.6060606060606003,9.46372239747634,0.288784737016522
1983-08-01,0.3006012024048068,-0.5141388174807088,0.7896399241945672,2.012170197669314,7.022447627006303,-6.00883652430045,-2.126512417067563,4.871687243101578,,3.321470937129314,40.0,-0.11685603336689199,66.2034,1.6309219074615269,0.87040698973218,2.1302740309672896,0.7533814550340123,0.2952755905511923,5.251921451684004,6.8014705882352935,2.7135678391959828,187,4.049844236760131,0.8032128514056338,-11.239193083573488,2.1148036253776414
1983-09-01,0.2997002997003111,-2.0671834625323107,-2.507051081165781,2.1980393365805564,6.354419534485224,-12.685938815604835,3.135714570577723,6.616113441237581,,3.6686390532544437,40.1,0.8675462121348608,67.1406,-0.21591032958024103,1.1560747827819098,2.8645850043826946,0.8086112835403234,0.2944062806673181,9.203853909943211,-6.196213425129088,1.0763209393346322,174,5.093555093555085,0.29880478087649115,-8.246753246753247,-0.04160502958578397
1983-10-01,0.3984063745019835,0.5277044854881342,-2.2500803600128556,1.9186639958863845,6.736045949557849,-14.770179372197308,0.41622687863954594,9.019420294708013,,4.265402843601911,40.1,1.1491586517014263,62.9376,-1.7232283398309536,1.1096167947261,3.9080628777848765,0.3588000907177934,0.0,6.278151864851067,-1.6024464831804281,-0.09680542110357629,171,5.279503105590071,0.3972194637537154,-2.9723991507431,-2.316977292697592
1983-11-01,0.29761904761904484,0.0,-1.8743834265044403,2.46467504112916,6.123772988829966,-12.6207906295754,-1.630203350038624,11.358513170051976,,4.4917257683215,40.1,0.6245038369939073,62.0564,1.392795588796544,-0.2688892707796342,4.323880401552512,0.7648808041293526,-0.1956947162426642,-10.381439236420587,-2.4117354549975136,-0.8720930232558195,158,5.888429752066119,0.39564787339268614,-0.2188183807439825,2.7412176877189687
1983-12-01,0.29673590504452163,2.0997375328083914,-2.0107238605898172,2.4362706318788905,6.833693789849169,-7.818411097099623,-0.846431288442581,10.743422470699846,,4.475853945818598,40.0,0.908150563649436,63.7637,1.273804958447908,-1.042270962880073,4.693853429588312,0.6908433401710892,0.29411764705882076,-0.004875456688550891,-6.038216560509555,1.1730205278592403,179,5.858170606372049,0.0,-3.654970760233918,1.299479286668817
1984-01-01,0.6903353057199099,3.084832904884326,1.5389876880985052,1.827273005290693,7.402003423216135,-4.809233728759218,0.041388597419791714,10.884047770817608,,4.577464788732401,40.2,0.38570460586896155,67.7524,0.8180939453917118,1.430992651753473,5.155561203746219,0.44554371135373677,0.684261974584558,14.695270631153074,-4.8264642082429505,1.0628019323671443,175,5.424769703172975,0.49261083743842365,-7.890743550834597,1.8059409543738272
1984-02-01,0.4897159647404506,-9.47630922693268,1.5325025261030591,1.5043154716520668,6.011787819253426,4.127806563039725,-6.7194060243769185,13.079215804744074,,3.8416763678696166,40.7,0.7165233043147259,64.7422,-1.386063589915029,0.6565898756748184,5.662463855987284,1.3239560143777207,0.38834951456311234,-0.544125163862176,-3.347578347578348,-0.7648183556405327,229,5.107252298263534,0.1960784313725518,-4.695222405271829,-1.474530831099192
1984-03-01,0.29239766081872454,-0.2754820936638962,2.043456626306186,1.4032417624229467,5.7825302041383155,6.734906315058983,-1.2229670364172234,16.01192160982308,,4.307334109429581,40.2,0.6340968845050029,66.0038,-1.7944870445453707,0.5066549629673414,5.777385086260333,1.1352098061041644,0.38684719535782536,1.2950931705661437,1.9307295504789979,1.8304431599229343,188,5.182926829268287,0.6849315068493178,-4.840103716508211,-2.5396825396825418
1984-04-01,0.38872691933915593,2.486187845303863,-0.4648743538896677,1.816647790758649,5.857671285816816,0.026135249918324468,-1.708150639767169,15.812719683894061,,4.297328687572602,40.4,0.6881595573921687,66.9262,1.0597269176034323,0.35341365461848623,6.36106299552765,1.303510589607088,0.09633911368016236,-3.409426537928196,6.781376518218623,-0.47303689687795647,194,6.205493387589022,0.38872691933915593,-0.6357856494096277,1.9683573755234995
1984-05-01,0.19361084220716637,-1.6172506738544514,-0.3200731595793291,1.8896619900384122,5.825855492439827,1.7333333333333318,-2.404502313455114,16.824313072944584,,4.050925925925922,40.3,0.27473925209869954,67.6599,2.376560586614698,-0.11442111932037403,6.0468987832426055,1.1453916326817801,-0.09624639076035468,10.921322785386108,-2.4373730534867977,-0.6653992395437289,211,6.802030456852795,0.38722168441433275,9.049360146252285,3.500205357550302
1984-06-01,0.19323671497584816,2.73972602739726,-1.81192660550459,1.7850773002223788,5.522939769515102,-3.3322580645161333,-4.11484628925831,15.352661001724035,,4.272517321016157,40.3,0.8304158844521178,65.7195,0.7101035754530216,-0.42006232090640294,6.690439130229708,0.4079927993632129,0.0,-5.8918514444496575,0.31922276197085353,-1.1483253588516773,194,6.565656565656567,0.1928640308582477,-13.160100586756077,0.6701940035273415
1984-07-01,0.38572806171648166,0.0,-4.054459905896486,1.4752857467262006,4.3923114302683315,-9.18509159823121,-3.4064412378631648,15.366096171052213,,3.9035591274397223,40.3,0.2868261263376741,64.0875,3.364209780504273,-0.3113322914033932,6.6266735734528615,0.8238681869532292,0.19267822736031104,2.9797028799332868,-0.24903154399557276,0.6776379477250754,187,6.018054162487462,-0.19249278152069568,1.1583011583011582,5.6193062368605595
1984-08-01,0.28818443804035676,-0.533333333333341,1.7320534223706214,1.4984501398654262,4.528809908454503,-8.335944844876215,6.602060681384697,14.82264976800838,,4.362801377726739,40.2,0.6807272240713297,63.3084,-0.14378713569769347,-0.21157584783819297,7.477954687369722,1.1836572828466765,-0.19230769230769504,-5.262730142870547,8.044382801664355,-0.6730769230769258,186,5.788423153692611,0.09643201542911699,3.9122137404580157,0.1451378809869308
1984-09-01,0.2873563218390777,1.876675603217166,0.20854700854700836,1.4584778739706172,5.002685284640171,-5.782706525233042,-0.9942627517546564,13.50386393718428,,4.109589041095884,40.2,0.9236494119210489,63.5429,2.5735136176721745,0.1376279010947439,7.572282415872926,0.6413573440399617,0.0,-1.5485586843505572,1.514762516046213,-0.48402710551790895,206,5.242334322453028,0.2890173410404597,-0.18365472910927455,3.722567287784683
1984-10-01,0.3820439350525229,1.3157894736842104,-1.8627818907577338,1.2123585267961243,3.8227929031914387,-5.4094048010522835,-2.4927717197012424,10.27027192420829,,3.977272727272723,40.0,-0.419739267843034,64.0568,0.9051618429294772,-0.6365643954003528,6.247916408551069,0.5235275863695549,-0.19267822736031104,3.171975098230373,6.03186646433991,-1.2645914396887132,192,4.5231071779744285,0.6724303554274763,1.1039558417663293,0.7824663659227937
1984-11-01,0.19029495718363734,1.8181818181818257,-2.3187901964192648,1.036883646949375,5.081997714164206,-5.837801608579092,-0.40280621612808337,9.095962923934989,,3.9592760180995437,40.2,0.5570524158222692,65.1469,-1.2990165148435122,-0.17072349663704484,5.971167500864091,0.461900928178865,0.3861003861003916,-0.7897293051736389,-2.921884317233155,0.39408866995074454,227,3.609756097560978,0.09541984732825241,-7.552320291173794,-2.158843335313923
1984-12-01,0.1899335232668593,3.8265306122448974,-9.498896718627662,0.8570078952695869,4.10137764223366,-13.033515731874147,-2.251763033772132,7.966341850796903,,3.9458850056369945,40.2,0.4816385573856755,64.1477,2.0820587722020165,-0.4727872079059364,5.764282882664129,0.2530317445816992,0.0,-4.516431108831197,-5.257985257985258,-0.4906771344455348,237,3.009708737864072,-0.19065776930410186,-0.7874015748031495,3.651821862348171
1985-01-01,0.18957345971564252,0.9828009828009793,0.8336938141491989,1.0924571651674981,4.373383494004231,-13.637588413607284,3.0143973620500573,7.7370200816701855,,4.040404040404034,40.0,-0.10142817412926888,63.3499,2.065446201708865,-0.014174932496217613,5.301475231825389,0.16928807268734003,0.0,3.6556550933699783,-3.8511410788381744,-1.4792899408284024,285,3.009708737864072,0.3820439350525229,-3.869047619047619,3.8590735098820312
1985-02-01,0.5676442762535424,-2.1897810218978067,6.357006357006368,1.7073665392213542,6.163295562850797,-9.533919389616848,4.061793648769911,6.34492534223894,,4.14798206278026,39.9,0.08187996397281586,69.3172,3.283302192361284,-0.15675318059118504,4.80219551658332,0.42250490760653,0.09615384615384068,13.014494022877479,5.664194200944032,-0.5005005005005005,272,3.7900874635568425,0.47573739295908657,7.8431372549019605,5.471981948100797
1985-03-01,0.4703668861712136,0.49751243781093457,3.5458912397785145,1.761297972293521,5.180245228030558,-8.201944020025357,-1.7517404475201157,3.005160789447289,,4.017857142857136,40.2,0.4696064795876596,65.0293,0.2622457531415631,0.24207903990321222,4.62716518215072,0.01223934758358073,0.0,-5.23651863484958,-2.7951499680918954,-1.8108651911468925,266,3.5748792270531426,0.6628787878787906,0.0,-0.04278837582456295
1985-04-01,0.18726591760299893,2.9702970297029774,2.007932573128409,1.3915536278191312,4.748617920100131,-5.921353452217646,-0.08602586469072704,2.1150200824054046,,4.120267260579056,40.2,-0.19543337350574902,64.5834,-3.761972271122729,-0.04272505219711018,3.7780191681692306,0.0749567904653918,0.48030739673390976,-8.553873326848468,4.582457983193277,-0.9221311475409749,259,2.969348659003826,0.4703668861712136,-2.8708133971291865,-7.437662754610634
1985-05-01,0.18691588785046995,-1.4423076923076956,-4.103454261412944,1.0650048511082861,5.357328078000214,-9.492136304062905,2.0081022075699466,1.0644740985146548,,4.226918798665173,40.1,0.27251068829346003,64.4638,0.19242965711842233,0.4351522860184316,3.78084695710759,-0.01987160287758883,0.28680688336521165,1.5590004682035086,-1.3810420590081607,-0.9307135470527463,260,1.8060836501901059,-0.28089887640449174,4.137931034482759,0.7784800369970708
1985-06-01,0.279850746268654,3.4146341463414602,-1.7376823661441567,0.9275898323030921,4.097980630537815,-9.42369940267627,2.1917939623335108,2.3532074003394166,,3.986710963455163,40.1,0.42636983514785803,64.7586,-1.1558915325750205,-0.2953831894272241,3.379349798226658,0.30119100276006416,-0.2859866539561595,6.845109398274353,-0.08911521323997454,-0.6263048016701402,263,1.1374407582938415,0.0,-2.6490066225165565,-1.6405353728489627
1985-07-01,0.1860465116279096,0.943396226415091,0.6852595512655194,0.8660365958272114,5.27812976803125,-4.949220923761819,2.3277338527289957,1.798056730058994,,4.0883977900552395,40.1,-0.02592730631492544,63.7048,-3.532869379551397,-0.1469210998028063,3.2995904239637537,-0.03353454488472081,0.09560229445507508,-4.140191824183749,-3.606014271151886,-0.31512605042016506,240,0.6622516556291418,0.09389671361501814,3.206997084548105,-6.457758252011963
